"Downloaded on",03/05/2025,"13:47:57 EST"
"Search URL",https://www.congress.gov/advanced-search?raw=%5B%7B%22op%22%3A%22AND%22%2C%22conditions%22%3A%5B%7B%22op%22%3A%22AND%22%2C%22inputs%22%3A%7B%22source%22%3A%22legislation%22%2C%22field%22%3A%22congress%22%2C%22operator%22%3A%22multi%22%2C%22value%22%3A%5B%22118%22%2C%22117%22%2C%22116%22%5D%7D%7D%5D%7D%2C%7B%22op%22%3A%22AND%22%2C%22conditions%22%3A%5B%7B%22op%22%3A%22AND%22%2C%22inputs%22%3A%7B%22source%22%3A%22legislation%22%2C%22field%22%3A%22chamber%22%2C%22operator%22%3A%22is%22%2C%22value%22%3A%22Senate%22%7D%7D%5D%7D%2C%7B%22op%22%3A%22AND%22%2C%22conditions%22%3A%5B%7B%22op%22%3A%22AND%22%2C%22inputs%22%3A%7B%22source%22%3A%22legislation%22%2C%22field%22%3A%22sponsor-party%22%2C%22operator%22%3A%22is%22%2C%22value%22%3A%22Democratic%22%7D%7D%5D%7D%2C%7B%22op%22%3A%22AND%22%2C%22conditions%22%3A%5B%7B%22op%22%3A%22AND%22%2C%22inputs%22%3A%7B%22source%22%3A%22legislation%22%2C%22field%22%3A%22committee%22%2C%22operator%22%3A%22notContains%22%2C%22value%22%3A%22Health%2C+Education%2C+Labor+and+Pensions%22%7D%7D%5D%7D%2C%7B%22op%22%3A%22AND%22%2C%22conditions%22%3A%5B%7B%22op%22%3A%22AND%22%2C%22inputs%22%3A%7B%22source%22%3A%22legislation%22%2C%22field%22%3A%22committee%22%2C%22operator%22%3A%22notContains%22%2C%22value%22%3A%22Finance%22%7D%7D%5D%7D%5D&q=%7B%22type%22%3A%22bills%22%2C%22congress%22%3A%5B%22117%22%5D%7D

,"Resize row height to view Amendment Text (Latest) as Excel may have collapsed cells with large texts."

"Legislation Number",URL,Congress,Title,Sponsor,"Party of Sponsor","Date of Introduction",Committees,"Latest Action","Latest Action Date",Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,Cosponsor,"Number of Cosponsors",Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,Subject,"Number of Related Bills","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill","Related Bill Relationships Identified by","Related Bill Relationships Identified by","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Related Bill Latest Action","Latest Summary","Amends Bill","Date Offered","Date Submitted","Date Proposed","Amendment Text (Latest)","Amends Amendment"
"S. 4909",https://www.congress.gov/bill/117th-congress/senate-bill/4909,"117th Congress (2021-2022)","Ferry Service Expansion Act","Murray, Patty [Sen.-D-WA] (Introduced 09/21/2022)",Democratic,09/21/2022,"Senate - Environment and Public Works","Read twice and referred to the Committee on Environment and Public Works.",09/21/2022,"Padilla, Alex [Sen.-D-CA]","Feinstein, Dianne [Sen.-D-CA]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,"Transportation and Public Works",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,H.R.8934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRS,,"09/22/2022 Referred to the Subcommittee on Highways and Transit.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," <p><b>Ferry Service Expansion Act </b></p> <p>This bill revises and increases funding for grant programs related to ferry boats and ferry terminal facilities, including by making certain passenger ferries eligible and qualified vessels for capital construction funds.</p>",,,,,,
"S. 4908",https://www.congress.gov/bill/117th-congress/senate-bill/4908,"117th Congress (2021-2022)","Strengthening Agency Management and Oversight of Software Assets Act","Peters, Gary C. [Sen.-D-MI] (Introduced 09/21/2022)",Democratic,09/21/2022,"Senate - Homeland Security and Governmental Affairs","Placed on Senate Legislative Calendar under General Orders. Calendar No. 580.",12/05/2022,"Tillis, Thomas [Sen.-R-NC]","Cassidy, Bill [Sen.-R-LA]","Hagerty, Bill [Sen.-R-TN]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Government Operations and Politics","Public contracts and procurement","Licensing and registrations","Government studies and investigations","Government information and archives","Congressional oversight","Computer security and identity theft","Computers and information technology",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,H.R.9330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRS,,"11/17/2022 Referred to the House Committee on Oversight and Reform.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," <p><strong>Strengthening Agency Management and Oversight of Software Assets Act</strong></p> <p>This bill requires each federal agency to develop assessments of their software inventories and software licenses and a plan to reduce costs by consolidating licenses and adopting enterprise license agreements to the greatest extent practicable. The bill also requires the Office of Management and Budget and the Government Accountability Office to report on various government-wide issues relating to federal software licenses and inventories. </p> ",,,,,,
"S. 4903",https://www.congress.gov/bill/117th-congress/senate-bill/4903,"117th Congress (2021-2022)","Northwest Straits Marine Conservation Initiative Reauthorization Act of 2022","Murray, Patty [Sen.-D-WA] (Introduced 09/21/2022)",Democratic,09/21/2022,"Senate - Commerce, Science, and Transportation","Read twice and referred to the Committee on Commerce, Science, and Transportation.",09/21/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"Environmental Protection","Washington State",Wetlands,Ecology,"Aquatic ecology","Advisory bodies","State and local government operations","Marine and coastal resources, fisheries","Wildlife conservation and habitat protection","Intergovernmental relations","Seashores and lakeshores","Water quality","Environmental assessment, monitoring, research","Pacific Ocean",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," <p><b>Northwest Straits Marine Conservation Initiative Reauthorization Act of 2022</b></p> <p>This bill revises and reauthorizes the Northwest Straits Marine Conservation Initiative and its Northwest Straits Advisory Commission. The initiative and the commission work to protect and restore marine waters, habitats, and species of the Northwest Straits region.</p>",,,,,,
"S. 4900",https://www.congress.gov/bill/117th-congress/senate-bill/4900,"117th Congress (2021-2022)","SBIR and STTR Extension Act of 2022","Cardin, Benjamin L. [Sen.-D-MD] (Introduced 09/20/2022)",Democratic,09/20/2022,,"Became Public Law No: 117-183.",09/30/2022,"Ernst, Joni [Sen.-R-IA]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Commerce,China,"Congressional oversight",Europe,"Foreign and international corporations","Government information and archives","Government studies and investigations",Iran,"Small Business Administration","Technology transfer and commercialization","Trade secrets and economic espionage","Middle East","North Korea","Performance measurement","Product development and innovation","Public contracts and procurement","Research and development",Russia,"Business records","Business investment and capital",Asia,"Accounting and auditing","Small business",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," <p><strong>SBIR and STTR Extension Act of 2022</strong></p> <p>This bill reauthorizes through FY2025 and modifies the Small Business Innovation Research (SBIR) program, the Small Business Technology Transfer (STTR) program, and related pilot programs.<br> <br> The SBIR and STTR programs are administered by various federal agencies and provide competitive awards for domestic small businesses to conduct research and development projects that have the potential for commercialization.</p> <p>The bill requires agencies with an SBIR or STTR program to assess the security risks presented by applicants with financial ties or obligations to certain foreign countries. The programs may not make awards to businesses with certain connections to foreign entities.<br> <br> Additionally, businesses with more than a specified number of prior awards must meet expanded minimum performance standards. The Small Business Administration's Office of Inspector General must audit the small businesses subject to these expanded performance standards.<br> <br> The bill also establishes various reporting requirements, including directing the Department of Defense, the Department of Energy, the Department of Health and Human Services, and the National Science Foundation to assess the national security and research and integrity risks of the SBIR and STTR programs.</p> <p>The Government Accountability Office must evaluate and report on aspects of the programs such as the subcontracting practices of award recipients.</p>",,,,,,
"S. 4898",https://www.congress.gov/bill/117th-congress/senate-bill/4898,"117th Congress (2021-2022)","Pueblos of Acoma and Laguna Water Rights Settlement Act of 2022","Heinrich, Martin [Sen.-D-NM] (Introduced 09/20/2022)",Democratic,09/20/2022,"Senate - Indian Affairs","Committee on Indian Affairs. Hearings held.",11/16/2022,"Lujan, Ben Ray [Sen.-D-NM]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"Native Americans","Water quality","New Mexico","Indian lands and resources rights","Indian claims","Government trust funds","Federal-Indian relations","Water use and supply",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,H.R.8920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRS,,"09/20/2022 Referred to the House Committee on Natural Resources.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," <p><strong>Pueblos of Acoma and Laguna Water Rights Settlement Act of 2022</strong></p> <p>This bill authorizes, ratifies, and confirms a specified water rights settlement agreement entered into by the Pueblo of Acoma, the Pueblo of Laguna, the United States, New Mexico, and others, thus satisfying claims to water rights in the Rio San Jose Stream System in New Mexico. Additionally, the bill establishes and provides funding for three trust funds.</p>",,,,,,
"S. 4896",https://www.congress.gov/bill/117th-congress/senate-bill/4896,"117th Congress (2021-2022)","Pueblos of Jemez and Zia Water Rights Settlement Act of 2022","Heinrich, Martin [Sen.-D-NM] (Introduced 09/20/2022)",Democratic,09/20/2022,"Senate - Indian Affairs","Committee on Indian Affairs. Hearings held.",11/16/2022,"Lujan, Ben Ray [Sen.-D-NM]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"Native Americans","Federal-Indian relations","Government trust funds","Indian claims","Indian lands and resources rights","New Mexico","Water quality","Water use and supply",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,H.R.8921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRS,,"09/20/2022 Referred to the House Committee on Natural Resources.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," <p><strong>Pueblos of Jemez and Zia Water Rights Settlement Act of 2022</strong></p> <p>This bill authorizes, ratifies, and confirms a specified water rights settlement agreement entered into by the Pueblo of Jemez, the Pueblo of Zia, the United States, New Mexico, and others, thus satisfying claims to water rights in the Jemez River Stream System in New Mexico. Additionally, the bill establishes and provides funding for two settlement trust funds.</p>",,,,,,
"S. 4894",https://www.congress.gov/bill/117th-congress/senate-bill/4894,"117th Congress (2021-2022)","Improving Government Efficiency and Workforce Development through Federal Executive Boards Act of 2022","Peters, Gary C. [Sen.-D-MI] (Introduced 09/20/2022)",Democratic,09/20/2022,"Senate - Homeland Security and Governmental Affairs","Placed on Senate Legislative Calendar under General Orders. Calendar No. 636.",12/13/2022,"Padilla, Alex [Sen.-D-CA]","Cornyn, John [Sen.-R-TX]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,"Government Operations and Politics","Employee hiring","Executive agency funding and structure","Government information and archives","Veterans' education, employment, rehabilitation","Intergovernmental relations","Government trust funds","Government studies and investigations","Congressional oversight",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," <p><strong>Improving Government Efficiency and Workforce Development through Federal Executive Boards Act of 2022</strong></p> <p>This bill addresses the perpetuation, administration, and funding of Federal Executive Boards.</p> <p>Specifically, the Office of Personnel Management (OPM), in coordination with the Office of Management and Budget (OMB) and the General Services Administration (GSA), shall continue to support the existence of the Federal Executive Boards in geographic areas outside the District of Columbia (DC) metropolitan area.</p> <p><em>Federal Executive Board</em> means an interagency entity </p> <ul> <li>established by OPM, in coordination with OMB and GSA;</li> <li> located in a geographic area with a high concentration of federal employees outside the DC metropolitan area; </li> <li>focused on strengthening the management and administration of agency activities and coordination among local federal officers to implement national initiatives in that geographic area.</li> </ul> <p>OPM must develop a set of criteria to establish and evaluate the number and locations of such boards that (1) factor in contemporary federal workforce data as of the date of this bill's enactment; and (2) is informed by annual changes in workforce data, including the geographic disbursement of the federal workforce and the role of remote work options.</p> <p>The bill sets forth provisions regarding administration and oversight, and governance and activities, of such boards.</p> <p>OPM, in coordination with OMB and GSA, must establish a Federal Executive Board Fund within OPM for financing essential board functions for the purposes of staffing and operating expenses.</p>",,,,,,
"S. 4893",https://www.congress.gov/bill/117th-congress/senate-bill/4893,"117th Congress (2021-2022)","Lobbying Disclosure Improvement Act","Peters, Gary C. [Sen.-D-MI] (Introduced 09/20/2022)",Democratic,09/20/2022,"Senate - Homeland Security and Governmental Affairs","Held at the desk.",12/15/2022,"Grassley, Chuck [Sen.-R-IA]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"Government Operations and Politics","Public participation and lobbying","Government information and archives","Licensing and registrations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," <p><b>Lobbying Disclosure Improvement Act</b></p> <p>This bill requires registered lobbyists to disclose whether they are exempt from having to register as foreign agents due to their lobbying activities and status as registered lobbyists.</p>",,,,,,
"S. 4890",https://www.congress.gov/bill/117th-congress/senate-bill/4890,"117th Congress (2021-2022)","Protections for Student Veterans Act of 2022","Hassan, Margaret Wood [Sen.-D-NH] (Introduced 09/20/2022)",Democratic,09/20/2022,"Senate - Veterans' Affairs","Read twice and referred to the Committee on Veterans' Affairs.",09/20/2022,"Tillis, Thomas [Sen.-R-NC]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"Armed Forces and National Security",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," <p><strong>Protections for Student Veterans Act</strong> <b>of 2022</b></p> <p>This bill authorizes covered individuals who are utilizing Department of Veterans Affairs educational assistance benefits to withdraw or take a leave of absence after they receive orders for active service, inactive-duty training, or state active duty. A covered individual means a member of the Armed Forces (including reserve components) or the spouse of such a member.</p> <p>Institutions of higher education are prohibited from taking adverse actions against such individuals for withdrawing or taking a leave of absence, including</p> <ul> <li>assigning a failing grade,</li> <li>reducing the individual's grade point average,</li> <li>characterizing any absence as unexcused, or</li> <li> assessing financial penalties.</li> </ul> <p>The bill requires institutions of higher education to refund all tuition and fees (including for housing) for the academic term for which the individual withdraws.</p> <p>In situations where the individual takes a leave of absence, the institution of higher education must assign a grade of incomplete for the applicable term and permit the individual to complete the academic term after the period of service.</p> <p><br> </p>",,,,,,
"S. 4887",https://www.congress.gov/bill/117th-congress/senate-bill/4887,"117th Congress (2021-2022)","Same Day Registration Act","Klobuchar, Amy [Sen.-D-MN] (Introduced 09/20/2022)",Democratic,09/20/2022,"Senate - Rules and Administration","Read twice and referred to the Committee on Rules and Administration.",09/20/2022,"Tester, Jon [Sen.-D-MT]","Feinstein, Dianne [Sen.-D-CA]","Wyden, Ron [Sen.-D-OR]","Durbin, Richard J. [Sen.-D-IL]","Carper, Thomas R. [Sen.-D-DE]","Menendez, Robert [Sen.-D-NJ]","Brown, Sherrod [Sen.-D-OH]","Casey, Robert P., Jr. [Sen.-D-PA]","Sanders, Bernard [Sen.-I-VT]","Merkley, Jeff [Sen.-D-OR]","Bennet, Michael F. [Sen.-D-CO]","Gillibrand, Kirsten E. [Sen.-D-NY]","Blumenthal, Richard [Sen.-D-CT]","Hirono, Mazie K. [Sen.-D-HI]","Kaine, Tim [Sen.-D-VA]","King, Angus S., Jr. [Sen.-I-ME]","Murphy, Christopher [Sen.-D-CT]","Warren, Elizabeth [Sen.-D-MA]","Markey, Edward J. [Sen.-D-MA]","Booker, Cory A. [Sen.-D-NJ]","Cortez Masto, Catherine [Sen.-D-NV]","Van Hollen, Chris [Sen.-D-MD]","Smith, Tina [Sen.-D-MN]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,H.R.65,H.R.5746,S.2093,S.2747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRS,,"01/04/2021 Referred to the House Committee on House Administration.","01/19/2022 Motion to proceed to consideration of the motion to reconsider the vote by which cloture on the motion to concur in the House amendment to the Senate amendment to H.R. 5746 (Record Vote No. 9) withdrawn in Senate.","09/15/2021 Cloture motion on the motion to proceed to the measure withdrawn by unanimous consent in Senate. (CR S6516-6517)","10/20/2021 Motion by Senator Schumer to reconsider the vote by which cloture on the motion to proceed to S. 2747 was not invoked (Record Vote No. 420) entered in Senate.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," <p><strong>Same Day Registration Act</strong></p> <p>This bill requires states with a voter registration requirement to make same-day voter registration available at the polling place on any day voting is permitted.</p>",,,,,,
"S. 4886",https://www.congress.gov/bill/117th-congress/senate-bill/4886,"117th Congress (2021-2022)","Save Voters Act","Klobuchar, Amy [Sen.-D-MN] (Introduced 09/20/2022)",Democratic,09/20/2022,"Senate - Rules and Administration","Read twice and referred to the Committee on Rules and Administration.",09/20/2022,"Warren, Elizabeth [Sen.-D-MA]","Smith, Tina [Sen.-D-MN]","Sanders, Bernard [Sen.-I-VT]","Van Hollen, Chris [Sen.-D-MD]","Blumenthal, Richard [Sen.-D-CT]","Gillibrand, Kirsten E. [Sen.-D-NY]","King, Angus S., Jr. [Sen.-I-ME]","Hirono, Mazie K. [Sen.-D-HI]","Booker, Cory A. [Sen.-D-NJ]","Murphy, Christopher [Sen.-D-CT]","Kaine, Tim [Sen.-D-VA]","Menendez, Robert [Sen.-D-NJ]","Brown, Sherrod [Sen.-D-OH]","Merkley, Jeff [Sen.-D-OR]","Markey, Edward J. [Sen.-D-MA]","Casey, Robert P., Jr. [Sen.-D-PA]","Wyden, Ron [Sen.-D-OR]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,"Government Operations and Politics",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,H.R.966,H.R.5746,S.2747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRS,,"02/11/2021 Referred to the House Committee on House Administration.","01/19/2022 Motion to proceed to consideration of the motion to reconsider the vote by which cloture on the motion to concur in the House amendment to the Senate amendment to H.R. 5746 (Record Vote No. 9) withdrawn in Senate.","10/20/2021 Motion by Senator Schumer to reconsider the vote by which cloture on the motion to proceed to S. 2747 was not invoked (Record Vote No. 420) entered in Senate.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," <p><b>Stop Automatically Voiding Eligible Voters Off Their Enlisted Rolls in States Act or the Save Voters Act </b></p> <p>This bill prohibits a state from removing registrants from the official list of eligible voters unless it meets certain verification and notice requirements.</p> <p>Specifically, the bill prohibits a state from removing a registrant from the official list of eligible voters unless it verifies, on the basis of objective and reliable evidence, that the registrant is ineligible to vote in federal elections. Further, a state is prohibited from considering failure to vote in an election or failure to respond to any election mail as evidence of ineligibility to vote.</p> <p>Additionally, the bill requires a state to provide individual registrants who are removed with a notice, which must include the grounds for the removal and information on contesting the removal. Public notice must be provided after conducting any general program to remove the names of ineligible voters.</p>",,,,,,
"S. 4884",https://www.congress.gov/bill/117th-congress/senate-bill/4884,"117th Congress (2021-2022)","Natural Infrastructure Act of 2022","Hirono, Mazie K. [Sen.-D-HI] (Introduced 09/19/2022)",Democratic,09/19/2022,"Senate - Energy and Natural Resources","Committee on Energy and Natural Resources. Hearings held.",09/29/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"Environmental Protection","Higher education","Infrastructure development","Land use and conservation","State and local government operations","Research and development","Public-private cooperation","Advisory bodies",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," <p><b>Natural Infrastructure Act of 2022</b></p> <p>This bill requires the U.S. Geological Survey (USGS) to coordinate with the Forest Service on a program that supports the development and dissemination of research concerning natural infrastructure (i.e., constructed landscape features and systems that employ nature-based solutions that promote, use, restore, or emulate natural ecological processes). The USGS must also annually assess the costs and effectiveness of natural infrastructure projects.</p>",,,,,,
